CensusTract20,State,County20,County24,Urban,POP2020,OHU2020,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LowIncomeTracts,PovertyRate,MedianFamilyIncome,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,TractVeteran,TractTribalArea,Missing_Value_Count
1017953900,Alabama,Chambers County,Chambers County,0,3292,1237,0.0,329,9.99,1,25.4,52344.0,1442.0,694,678,1435,1642,36,2,4,173,147,98.0,200.0,137.0,0.0,0
1017954001,Alabama,Chambers County,Chambers County,0,2230,956,0.0,9,0.4,0,4.5,83750.0,1714.0,361,526,1255,888,5,0,13,69,29,63.0,100.0,143.0,0.0,0
1017954002,Alabama,Chambers County,Chambers County,0,3908,1590,0.0,240,6.14,1,23.9,46125.0,1618.0,692,879,1423,2346,8,1,11,119,109,379.0,454.0,165.0,0.0,0
1017954200,Alabama,Chambers County,Chambers County,0,3309,1327,0.0,0,0.0,0,8.3,75350.0,2674.0,694,625,2305,842,17,0,13,132,62,42.0,101.0,168.0,0.0,0
1017954300,Alabama,Chambers County,Chambers County,0,5637,2396,0.0,113,2.0,0,13.2,92583.0,3102.0,1086,993,2901,2105,258,1,6,366,129,91.0,294.0,241.0,0.0,0
1017954600,Alabama,Chambers County,Chambers County,1,3844,1533,0.0,106,2.76,1,9.1,50758.0,1953.0,896,812,2635,903,36,4,7,259,198,90.0,144.0,152.0,0.0,0
1017954700,Alabama,Chambers County,Chambers County,1,4489,1771,0.0,0,0.0,1,21.3,60313.0,2285.0,1006,772,2894,1342,22,0,7,224,115,105.0,308.0,253.0,0.0,0
1017954800,Alabama,Chambers County,Chambers County,1,4907,1998,0.0,77,1.57,1,10.5,52287.0,2221.0,1097,999,1707,2708,9,5,35,443,405,42.0,328.0,411.0,0.0,0
1019955701,Alabama,Cherokee County,Cherokee County,0,3365,1439,0.0,0,0.0,1,22.8,55000.0,1575.0,626,821,2957,226,11,0,34,137,50,103.0,247.0,322.0,0.0,0
1019955702,Alabama,Cherokee County,Cherokee County,0,3702,1537,0.0,0,0.0,0,10.7,70236.0,2250.0,713,881,3553,17,8,0,7,117,22,61.0,95.0,221.0,0.0,0
1019955801,Alabama,Cherokee County,Cherokee County,0,2084,886,0.0,0,0.0,0,13.4,72574.0,1117.0,386,497,1849,81,1,0,18,135,76,10.0,80.0,93.0,0.0,0
1019955802,Alabama,Cherokee County,Cherokee County,0,3087,1261,0.0,0,0.0,0,13.5,69375.0,1903.0,640,633,2899,18,7,0,19,144,53,16.0,105.0,163.0,0.0,0
1019955900,Alabama,Cherokee County,Cherokee County,0,4171,1648,0.0,0,0.0,0,15.4,102662.0,3135.0,948,798,3673,258,17,1,6,216,71,0.0,186.0,228.0,0.0,0
1019956000,Alabama,Cherokee County,Cherokee County,0,4053,1743,0.0,293,7.23,1,11.1,64651.0,2599.0,655,1238,3668,185,7,0,14,179,70,51.0,158.0,191.0,0.0,0
1019956101,Alabama,Cherokee County,Cherokee County,0,1931,816,0.0,0,0.0,1,15.2,52888.0,1255.0,387,380,1841,14,2,0,4,70,19,0.0,60.0,108.0,0.0,0
1019956102,Alabama,Cherokee County,Cherokee County,0,2578,1081,0.0,0,0.0,1,17.7,64800.0,1375.0,447,627,2267,188,3,0,7,113,39,42.0,190.0,159.0,0.0,0
1021060101,Alabama,Chilton County,Chilton County,1,5136,1994,0.0,197,3.84,0,17.6,79514.0,3016.0,1169,908,3370,1194,41,2,54,475,419,26.0,573.0,132.0,0.0,0
1021060103,Alabama,Chilton County,Chilton County,1,3310,1258,0.0,0,0.0,0,8.4,87083.0,1769.0,857,526,2669,190,19,0,20,412,362,4.0,102.0,122.0,0.0,0
1021060104,Alabama,Chilton County,Chilton County,1,3348,1366,0.0,148,4.42,1,21.8,71089.0,2049.0,737,746,2471,530,57,0,14,276,160,95.0,249.0,226.0,0.0,0
1021060200,Alabama,Chilton County,Chilton County,0,2751,1148,0.0,0,0.0,0,9.3,92828.0,2637.0,585,525,2594,37,6,0,3,111,76,24.0,71.0,144.0,0.0,0
1021060300,Alabama,Chilton County,Chilton County,0,3910,1561,0.0,0,0.0,0,11.5,74894.0,2505.0,875,703,3494,59,9,1,17,330,293,39.0,181.0,255.0,0.0,0
1021060401,Alabama,Chilton County,Chilton County,0,5749,2126,0.0,14,0.24,0,7.7,89362.0,4360.0,1405,914,4726,408,17,2,13,583,476,23.0,117.0,176.0,0.0,0
1021060403,Alabama,Chilton County,Chilton County,0,3818,1329,0.0,0,0.0,1,14.2,68386.0,2635.0,986,540,2453,187,5,1,96,1076,1166,43.0,101.0,98.0,0.0,0
1021060404,Alabama,Chilton County,Chilton County,0,5517,2047,0.0,12,0.22,0,14.9,85701.0,2461.0,1352,901,4215,304,11,0,66,921,911,0.0,387.0,298.0,0.0,0
1021060500,Alabama,Chilton County,Chilton County,0,2995,1204,0.0,0,0.0,1,19.8,72371.0,2086.0,658,539,2264,581,3,0,10,137,63,36.0,278.0,59.0,0.0,0
1021060600,Alabama,Chilton County,Chilton County,0,3294,1252,0.0,11,0.33,0,12.5,92768.0,2400.0,808,554,2955,148,2,0,26,163,169,11.0,184.0,133.0,0.0,0
1021060701,Alabama,Chilton County,Chilton County,0,2552,943,0.0,0,0.0,0,17.5,87781.0,1255.0,631,334,2012,274,5,0,4,257,243,95.0,209.0,42.0,0.0,0
1021060702,Alabama,Chilton County,Chilton County,0,2634,1074,0.0,0,0.0,1,16.8,65605.0,1812.0,566,515,2304,155,6,0,15,154,80,75.0,161.0,112.0,0.0,0
1023956700,Alabama,Choctaw County,Choctaw County,0,2783,1330,0.0,0,0.0,1,22.0,74271.0,1078.0,515,637,538,2174,0,0,10,61,22,147.0,175.0,159.0,0.0,0
1023956800,Alabama,Choctaw County,Choctaw County,0,4175,1914,0.0,66,1.58,0,16.0,79306.0,2383.0,822,1028,2546,1496,19,0,9,105,54,152.0,290.0,266.0,0.0,0
1023956900,Alabama,Choctaw County,Choctaw County,0,3628,1529,0.0,0,0.0,1,16.9,56188.0,1999.0,755,807,2977,554,0,0,5,92,25,100.0,192.0,58.0,0.0,0
1023957000,Alabama,Choctaw County,Choctaw County,0,2079,902,0.0,0,0.0,0,12.2,78913.0,1668.0,405,430,1013,1008,3,0,6,49,12,61.0,166.0,54.0,0.0,0
1025957500,Alabama,Clarke County,Clarke County,0,1531,661,0.0,0,0.0,0,13.4,70509.0,1040.0,275,352,1142,361,1,0,0,27,13,28.0,50.0,40.0,0.0,0
1025957601,Alabama,Clarke County,Clarke County,0,934,370,0.0,0,0.0,0,16.9,70625.0,582.0,242,162,657,238,1,0,3,35,10,24.0,80.0,37.0,0.0,0
1025957603,Alabama,Clarke County,Clarke County,0,2111,893,0.0,2,0.09,1,24.4,69044.0,1175.0,403,450,1070,988,5,0,4,44,24,49.0,177.0,0.0,0.0,0
1025957604,Alabama,Clarke County,Clarke County,0,2688,1078,0.0,173,6.44,1,15.9,64625.0,1287.0,628,596,1432,1163,17,0,3,73,17,59.0,167.0,162.0,0.0,0
1025957700,Alabama,Clarke County,Clarke County,0,1087,501,0.0,0,0.0,1,14.8,55795.0,736.0,225,239,572,456,5,0,1,53,18,22.0,160.0,36.0,0.0,0
1025957800,Alabama,Clarke County,Clarke County,0,4865,2013,0.0,88,1.81,0,17.8,71224.0,2786.0,1028,976,2335,2374,18,0,21,117,32,104.0,346.0,294.0,0.0,0
1025957901,Alabama,Clarke County,Clarke County,0,3274,1405,0.0,9,0.27,1,22.1,82056.0,2127.0,661,721,2106,1033,15,0,20,100,25,219.0,300.0,256.0,0.0,0
1025957902,Alabama,Clarke County,Clarke County,0,3794,1603,0.0,115,3.03,1,20.7,59231.0,2034.0,782,836,1813,1821,28,1,17,114,47,179.0,305.0,277.0,0.0,0
1025958003,Alabama,Clarke County,Clarke County,0,2803,1138,0.0,0,0.0,1,27.2,89866.0,1755.0,594,488,902,1821,4,0,5,71,20,295.0,398.0,127.0,0.0,0
1027958900,Alabama,Clay County,Clay County,0,5629,2300,0.0,93,1.65,0,18.3,71830.0,3103.0,1227,1257,4208,998,10,2,26,385,236,119.0,324.0,401.0,0.0,0
1027959000,Alabama,Clay County,Clay County,0,3205,1366,0.0,160,4.99,1,21.7,53841.0,1548.0,634,726,2314,639,27,1,21,203,146,155.0,265.0,71.0,0.0,0
1027959100,Alabama,Clay County,Clay County,0,2940,1242,0.0,0,0.0,1,21.0,67717.0,1893.0,597,573,2774,33,5,1,6,121,51,45.0,180.0,114.0,0.0,0
1027959200,Alabama,Clay County,Clay County,0,2462,1018,0.0,0,0.0,0,7.1,74479.0,1660.0,479,482,2079,293,6,0,3,81,16,20.0,59.0,172.0,0.0,0
1029959500,Alabama,Cleburne County,Cleburne County,0,2547,1008,0.0,17,0.67,0,14.0,68380.0,1509.0,564,478,2435,10,5,0,5,92,15,44.0,148.0,184.0,0.0,0
1029959600,Alabama,Cleburne County,Cleburne County,0,4206,1694,0.0,174,4.14,0,15.9,67576.0,2631.0,916,856,3662,315,5,2,16,206,54,183.0,260.0,275.0,0.0,0
1029959700,Alabama,Cleburne County,Cleburne County,0,3523,1427,0.0,0,0.0,1,9.5,66324.0,2014.0,795,713,3137,128,3,0,17,238,163,4.0,209.0,174.0,0.0,0
1029959800,Alabama,Cleburne County,Cleburne County,0,4780,1925,0.0,0,0.0,0,14.5,94135.0,3440.0,1161,901,4585,13,8,0,15,159,52,106.0,250.0,280.0,0.0,0
1031010100,Alabama,Coffee County,Coffee County,0,2143,858,0.0,0,0.0,1,16.7,61875.0,1065.0,498,433,1865,86,3,6,46,137,35,56.0,114.0,111.0,84.90296813,0
1031010200,Alabama,Coffee County,Coffee County,0,1853,783,0.0,0,0.0,0,13.1,81250.0,1253.0,388,411,1629,122,2,0,23,77,20,28.0,57.0,95.0,89.87426995,0
1031010300,Alabama,Coffee County,Coffee County,0,5151,1972,0.0,151,2.93,0,14.5,87237.0,3390.0,1158,934,4172,421,43,1,77,437,256,58.0,113.0,636.0,62.16576606,0
1031010400,Alabama,Coffee County,Coffee County,0,1914,798,0.0,0,0.0,1,21.1,60000.0,1016.0,364,406,1466,327,5,0,18,98,46,15.0,112.0,177.0,92.22398767,0
1031010500,Alabama,Coffee County,Coffee County,0,4412,1720,0.0,365,8.27,1,24.4,59531.0,2268.0,881,961,2787,1359,3,1,52,210,87,52.0,315.0,281.0,16.18939488,0
1031010600,Alabama,Coffee County,Coffee County,0,1522,637,0.0,0,0.0,1,14.0,57619.0,864.0,318,359,1417,7,7,0,19,72,26,19.0,43.0,80.0,99.45511367,0
1031010700,Alabama,Coffee County,Coffee County,0,2200,914,0.0,0,0.0,0,12.3,92083.0,1809.0,443,488,1966,76,8,0,30,120,62,33.0,124.0,164.0,99.67685112,0
1031010800,Alabama,Coffee County,Coffee County,0,3196,1272,0.0,0,0.0,0,6.9,106827.0,3004.0,628,654,2725,153,24,0,32,262,199,25.0,87.0,611.0,49.42776584,0
1031010900,Alabama,Coffee County,Coffee County,0,2159,868,0.0,12,0.56,1,41.9,49518.0,1394.0,534,358,1312,541,16,1,17,272,198,35.0,199.0,419.0,54.18332823,0
1031011000,Alabama,Coffee County,Coffee County,0,3748,1462,0.0,0,0.0,1,25.3,80898.0,2762.0,1024,568,2146,802,51,0,76,673,675,78.0,233.0,357.0,55.28494524,0
1031011100,Alabama,Coffee County,Coffee County,1,2077,852,0.0,27,1.3,0,18.9,78304.0,1666.0,516,400,1262,437,51,5,34,288,264,36.0,135.0,167.0,0.0,0
1031011203,Alabama,Coffee County,Coffee County,1,5259,2008,0.0,0,0.0,0,6.4,87833.0,4267.0,1372,933,4040,420,193,17,48,541,370,87.0,87.0,990.0,0.0,0
1031011204,Alabama,Coffee County,Coffee County,1,4116,1438,0.0,0,0.0,0,3.5,172500.0,3570.0,1093,627,3080,383,164,3,13,473,288,6.0,11.0,680.0,0.828204797,0
1031011205,Alabama,Coffee County,Coffee County,1,4206,1567,0.0,0,0.0,0,8.9,84231.0,2741.0,1224,423,2376,817,145,12,50,806,863,58.0,234.0,513.0,0.0,0
1031011206,Alabama,Coffee County,Coffee County,1,4877,2311,0.0,0,0.0,1,20.5,87429.0,2953.0,995,506,2801,1126,150,14,47,739,631,62.0,156.0,360.0,14.58154339,0
1031011300,Alabama,Coffee County,Coffee County,1,4632,1803,0.0,202,4.36,1,24.9,51723.0,1858.0,1255,866,2036,1683,44,1,58,810,867,195.0,397.0,495.0,25.21134482,0
1033020100,Alabama,Colbert County,Colbert County,1,3599,1608,0.0,11,0.31,1,27.2,44934.0,1755.0,803,577,2485,802,18,0,12,282,142,83.0,423.0,167.0,0.0,0
1033020200,Alabama,Colbert County,Colbert County,1,1883,835,0.0,55,2.92,0,16.9,84250.0,1323.0,368,325,1350,355,5,1,6,166,94,79.0,139.0,188.0,0.0,0
1033020300,Alabama,Colbert County,Colbert County,1,2273,1083,0.0,0,0.0,1,52.1,29250.0,642.0,539,400,978,1111,18,0,1,165,65,51.0,215.0,82.0,0.0,0
1033020400,Alabama,Colbert County,Colbert County,1,1504,617,0.0,0,0.0,0,2.6,82371.0,1613.0,291,382,1329,71,9,1,6,88,39,7.0,20.0,97.0,0.0,0
1033020500,Alabama,Colbert County,Colbert County,1,5150,2200,0.0,84,1.63,1,22.0,72079.0,3384.0,1076,1010,4247,545,8,0,19,331,138,125.0,323.0,242.0,0.0,0
1033020600,Alabama,Colbert County,Colbert County,1,4769,2232,0.0,92,1.93,0,9.8,68952.0,3275.0,1006,1132,2909,1544,12,0,14,290,112,202.0,320.0,274.0,0.0,0
1033020703,Alabama,Colbert County,Colbert County,1,6796,2879,0.0,103,1.52,0,16.4,79840.0,5354.0,1487,1233,4782,1313,164,0,40,497,247,7.0,421.0,422.0,0.0,0
1033020704,Alabama,Colbert County,Colbert County,1,4727,2019,0.0,0,0.0,0,7.9,81045.0,2771.0,1074,931,3579,731,53,0,12,352,179,167.0,119.0,344.0,0.0,0
1033020705,Alabama,Colbert County,Colbert County,0,1388,611,0.0,0,0.0,1,23.4,78906.0,832.0,277,311,925,323,5,0,9,126,72,20.0,63.0,133.0,0.0,0
1033020706,Alabama,Colbert County,Colbert County,0,5857,2252,0.0,17,0.29,0,16.4,85129.0,4235.0,1395,942,4667,715,74,0,31,370,213,34.0,307.0,292.0,0.0,0
1033020801,Alabama,Colbert County,Colbert County,0,4182,1784,0.0,0,0.0,0,12.1,88393.0,3054.0,776,996,3222,729,12,1,32,186,106,69.0,149.0,153.0,0.0,0
1033020802,Alabama,Colbert County,Colbert County,0,3422,1453,0.0,0,0.0,0,10.5,99519.0,2455.0,699,700,2772,422,6,4,37,181,82,49.0,213.0,251.0,0.0,0
1033020901,Alabama,Colbert County,Colbert County,0,4287,1724,0.0,0,0.0,1,20.2,74167.0,3084.0,949,806,3932,109,25,0,32,189,95,121.0,357.0,252.0,0.0,0
1033020902,Alabama,Colbert County,Colbert County,0,3712,1548,0.0,39,1.05,0,8.4,80049.0,2785.0,659,785,3341,174,11,1,12,173,75,24.0,85.0,220.0,0.0,0
1033021000,Alabama,Colbert County,Colbert County,0,3678,1580,0.0,0,0.0,1,27.0,71250.0,2221.0,750,851,3113,342,12,1,7,203,73,73.0,361.0,204.0,0.0,0
1035960200,Alabama,Conecuh County,Conecuh County,0,1472,664,0.0,0,0.0,0,18.4,74688.0,778.0,302,340,696,735,0,0,8,33,16,15.0,80.0,40.0,0.0,0
1035960300,Alabama,Conecuh County,Conecuh County,0,1579,723,0.0,0,0.0,1,20.5,61400.0,890.0,282,388,1147,315,5,0,20,92,13,10.0,75.0,105.0,0.0,0
1035960400,Alabama,Conecuh County,Conecuh County,0,2936,1313,0.0,0,0.0,1,32.3,48727.0,1179.0,516,698,1503,1308,6,0,16,103,39,26.0,205.0,93.0,0.0,0
1035960500,Alabama,Conecuh County,Conecuh County,0,1591,699,0.0,46,2.89,1,26.4,54028.0,695.0,332,318,743,713,17,1,10,107,136,56.0,126.0,114.0,0.0,0
1035960600,Alabama,Conecuh County,Conecuh County,0,4019,1667,0.0,79,1.97,1,31.8,57500.0,1835.0,888,933,1823,2033,12,0,18,133,52,147.0,396.0,288.0,0.0,0
1037961000,Alabama,Coosa County,Coosa County,0,3697,1494,0.0,291,7.87,1,22.8,56020.0,1285.0,695,761,1378,2064,6,0,3,246,130,155.0,236.0,176.0,0.0,0
1037961100,Alabama,Coosa County,Coosa County,0,3625,1560,0.0,0,0.0,0,8.6,80938.0,2588.0,640,782,3252,204,0,0,20,149,33,45.0,334.0,268.0,0.0,0
1037961200,Alabama,Coosa County,Coosa County,0,3065,1397,0.0,15,0.49,0,8.9,80227.0,2003.0,449,857,2194,740,2,0,8,121,38,66.0,146.0,186.0,0.0,0
1039961600,Alabama,Covington County,Covington County,0,4467,1838,0.0,0,0.0,0,11.6,98958.0,3383.0,944,983,4205,107,23,0,14,118,46,78.0,146.0,358.0,0.0,0
1039961700,Alabama,Covington County,Covington County,0,3749,1555,0.0,0,0.0,1,23.1,65250.0,2016.0,821,805,3268,293,10,0,18,160,57,36.0,148.0,262.0,0.0,0
1039961800,Alabama,Covington County,Covington County,0,3114,1313,0.0,136,4.37,1,29.9,62134.0,1203.0,676,801,2262,689,16,0,19,128,50,66.0,211.0,121.0,0.0,0
1039961900,Alabama,Covington County,Covington County,0,2192,928,0.0,0,0.0,0,15.1,81726.0,1182.0,511,459,1723,322,31,0,2,114,43,48.0,175.0,113.0,0.0,0
1039962000,Alabama,Covington County,Covington County,0,3911,1630,0.0,140,3.58,1,26.0,39673.0,2039.0,817,802,2694,954,49,0,9,205,85,209.0,309.0,376.0,0.0,0
1039962100,Alabama,Covington County,Covington County,0,1798,748,0.0,79,4.39,1,16.5,60417.0,868.0,422,268,1129,481,32,0,15,141,79,57.0,83.0,37.0,0.0,0
1039962300,Alabama,Covington County,Covington County,0,3315,1342,0.0,0,0.0,0,7.0,79152.0,2482.0,740,674,3111,36,21,0,13,134,32,14.0,93.0,229.0,0.0,0
1039962400,Alabama,Covington County,Covington County,0,3440,1366,0.0,203,5.9,0,19.7,73464.0,1880.0,734,854,3072,232,10,0,10,116,46,70.0,135.0,170.0,24.01320177,0
1039962500,Alabama,Covington County,Covington County,1,1550,600,0.0,139,8.97,1,22.7,60625.0,741.0,307,452,1324,131,9,0,9,77,32,29.0,48.0,127.0,0.0,0
1039962600,Alabama,Covington County,Covington County,1,1373,573,0.0,0,0.0,1,15.9,48649.0,422.0,334,243,1050,210,3,0,3,107,38,19.0,99.0,35.0,0.0,0
1039962700,Alabama,Covington County,Covington County,0,1690,720,0.0,0,0.0,1,41.5,36813.0,619.0,445,283,884,716,10,0,8,72,29,91.0,214.0,86.0,15.41035602,0
1039962800,Alabama,Covington County,Covington County,0,1693,687,0.0,0,0.0,1,16.3,54375.0,833.0,364,355,1587,19,2,0,12,73,23,13.0,67.0,123.0,11.45217473,0
1039962900,Alabama,Covington County,Covington County,0,1830,755,0.0,0,0.0,0,10.2,79628.0,1279.0,399,380,1734,26,8,0,7,55,12,45.0,93.0,95.0,0.0,0
1039963000,Alabama,Covington County,Covington County,0,3448,1460,0.0,77,2.23,0,18.2,88194.0,2018.0,669,835,2834,391,16,0,8,199,82,140.0,261.0,306.0,0.0,0
1041963400,Alabama,Crenshaw County,Crenshaw County,0,1850,768,0.0,0,0.0,1,19.7,66394.0,1155.0,409,330,1082,676,2,0,10,80,61,53.0,93.0,58.0,0.0,0
1041963500,Alabama,Crenshaw County,Crenshaw County,0,1962,824,0.0,0,0.0,0,15.6,75156.0,1538.0,418,361,1611,251,5,0,8,87,34,33.0,171.0,41.0,0.0,0
1041963600,Alabama,Crenshaw County,Crenshaw County,0,2829,1211,0.0,0,0.0,1,14.4,63818.0,1767.0,622,637,2081,616,21,0,15,96,6,45.0,195.0,98.0,0.0,0
1041963700,Alabama,Crenshaw County,Crenshaw County,0,3621,1572,0.0,134,3.7,1,20.1,54757.0,1764.0,764,850,2506,893,45,2,10,165,52,98.0,278.0,83.0,3.896913714,0
1041963800,Alabama,Crenshaw County,Crenshaw County,0,1561,710,0.0,0,0.0,0,16.7,78542.0,888.0,356,322,1060,421,8,0,5,67,11,44.0,175.0,78.0,0.0,0
1041963900,Alabama,Crenshaw County,Crenshaw County,0,1371,595,0.0,25,1.82,1,22.1,46000.0,579.0,265,283,1048,246,2,0,14,61,23,110.0,175.0,75.0,0.0,0
1043964100,Alabama,Cullman County,Cullman County,0,5974,2356,0.0,0,0.0,1,17.8,64444.0,3439.0,1328,1024,5404,13,21,1,24,511,345,33.0,163.0,266.0,0.0,0
1043964201,Alabama,Cullman County,Cullman County,0,3663,1446,0.0,0,0.0,0,10.4,68179.0,2605.0,838,640,3250,8,14,1,28,362,303,58.0,146.0,171.0,0.0,0
1043964202,Alabama,Cullman County,Cullman County,0,4140,1586,0.0,0,0.0,0,16.0,70563.0,2110.0,922,726,3838,11,8,0,27,256,176,9.0,158.0,153.0,0.0,0
1043964300,Alabama,Cullman County,Cullman County,0,5372,2078,0.0,39,0.73,0,13.4,80483.0,3675.0,1206,1053,4930,9,18,10,16,389,165,0.0,178.0,302.0,1.179425034,0
1043964400,Alabama,Cullman County,Cullman County,0,4562,1732,0.0,0,0.0,0,5.9,82226.0,2991.0,1139,777,4198,17,9,4,25,309,137,27.0,182.0,343.0,0.0,0
1043964500,Alabama,Cullman County,Cullman County,0,4629,1829,0.0,0,0.0,0,16.9,67080.0,3148.0,1115,750,4326,18,6,2,12,265,111,13.0,178.0,191.0,0.0,0
1043964600,Alabama,Cullman County,Cullman County,0,4046,1562,0.0,0,0.0,0,5.3,77480.0,3097.0,885,707,3724,9,6,2,15,290,197,79.0,134.0,294.0,0.0,0
1043964700,Alabama,Cullman County,Cullman County,0,5369,2017,0.0,0,0.0,0,9.7,87208.0,3900.0,1386,827,4705,29,38,24,39,534,362,96.0,164.0,181.0,0.0,0
1043964800,Alabama,Cullman County,Cullman County,1,4638,2021,0.0,0,0.0,0,16.4,75103.0,2990.0,1075,829,4009,55,42,0,30,502,406,86.0,236.0,137.0,0.0,0
1043964901,Alabama,Cullman County,Cullman County,1,3371,1317,0.0,225,6.67,0,13.8,84238.0,2705.0,740,733,3029,29,20,2,17,274,140,88.0,21.0,236.0,0.0,0
1043964902,Alabama,Cullman County,Cullman County,0,4064,1567,0.0,97,2.39,0,3.7,112217.0,2743.0,929,883,3596,36,58,1,14,359,241,20.0,46.0,202.0,0.0,0
1043965001,Alabama,Cullman County,Cullman County,1,2652,1028,0.0,39,1.47,1,20.3,98646.0,2530.0,650,426,2374,33,52,1,5,187,130,23.0,29.0,324.0,0.0,0
1043965002,Alabama,Cullman County,Cullman County,1,4751,2036,0.0,450,9.47,1,38.6,66833.0,1956.0,989,1053,4100,99,84,1,12,455,325,138.0,704.0,200.0,0.0,0
1043965100,Alabama,Cullman County,Cullman County,0,4255,1631,0.0,0,0.0,0,15.5,99981.0,2973.0,1017,783,3653,29,56,5,21,491,292,74.0,189.0,234.0,0.0,0
1043965200,Alabama,Cullman County,Cullman County,0,2395,898,0.0,14,0.58,0,16.9,78191.0,1440.0,574,392,2163,7,19,10,14,182,102,20.0,76.0,138.0,0.0,0
1043965300,Alabama,Cullman County,Cullman County,0,4944,1919,0.0,85,1.72,1,25.4,64214.0,2538.0,1088,939,4581,26,16,0,22,299,168,48.0,133.0,123.0,0.0,0
1043965401,Alabama,Cullman County,Cullman County,0,3171,1277,0.0,305,9.62,1,22.0,51844.0,1224.0,524,802,2891,60,15,0,20,185,132,127.0,203.0,272.0,0.0,0
1043965402,Alabama,Cullman County,Cullman County,0,4556,1767,0.0,18,0.4,1,12.8,58354.0,2586.0,1044,794,4039,102,19,0,20,376,215,6.0,231.0,278.0,0.0,0
1043965501,Alabama,Cullman County,Cullman County,0,1484,610,0.0,0,0.0,0,15.7,98073.0,1427.0,294,297,1111,306,4,0,3,60,17,18.0,84.0,181.0,0.0,0
1043965502,Alabama,Cullman County,Cullman County,0,4423,1778,0.0,0,0.0,0,12.9,83553.0,2875.0,886,918,4094,21,11,0,22,275,112,53.0,114.0,226.0,0.0,0
1043965600,Alabama,Cullman County,Cullman County,0,2455,1068,0.0,0,0.0,0,11.1,80366.0,1900.0,421,672,2326,11,2,0,12,104,32,96.0,77.0,132.0,0.0,0
1043965700,Alabama,Cullman County,Cullman County,0,2952,1200,0.0,0,0.0,0,15.1,68750.0,1488.0,576,612,2801,9,4,0,10,128,38,11.0,85.0,143.0,0.0,0
1045020000,Alabama,Dale County,Dale County,0,4474,1365,0.0,407,9.1,0,11.3,70000.0,2729.0,1486,41,3197,346,142,20,29,740,712,12.0,36.0,124.0,0.0,0
1045020100,Alabama,Dale County,Dale County,0,3911,1592,0.0,0,0.0,0,15.0,100455.0,2272.0,811,801,3291,367,19,2,12,220,142,92.0,234.0,356.0,0.0,0
1045020200,Alabama,Dale County,Dale County,0,2186,919,0.0,0,0.0,0,10.6,78056.0,1546.0,471,474,2007,70,3,2,5,99,50,18.0,98.0,169.0,0.0,0
1045020300,Alabama,Dale County,Dale County,0,2375,956,0.0,0,0.0,0,9.6,70893.0,1628.0,511,472,1973,277,12,3,2,108,71,33.0,149.0,105.0,0.0,0
1045020400,Alabama,Dale County,Dale County,0,2423,974,0.0,117,4.83,0,7.8,71875.0,1427.0,381,758,1980,273,13,2,14,141,88,37.0,71.0,456.0,0.0,0
1045020500,Alabama,Dale County,Dale County,1,1934,878,0.0,21,1.09,1,26.5,92250.0,955.0,460,383,1214,561,14,2,6,137,73,67.0,140.0,142.0,0.0,0
1045020700,Alabama,Dale County,Dale County,1,3358,1462,0.0,52,1.55,1,50.0,28442.0,964.0,854,515,1179,1912,27,2,14,224,114,158.0,695.0,180.0,0.0,0
1045020801,Alabama,Dale County,Dale County,0,3163,1286,0.0,17,0.54,1,30.1,72903.0,1679.0,715,586,1778,1071,32,4,15,263,148,15.0,232.0,416.0,0.0,0
1045020802,Alabama,Dale County,Dale County,1,4328,1861,0.0,122,2.82,1,20.6,72798.0,2262.0,864,996,2720,1187,70,1,31,319,164,106.0,412.0,458.0,0.0,0
1045021101,Alabama,Dale County,Dale County,0,4770,1856,0.0,10,0.21,0,11.7,98264.0,3441.0,1072,687,2946,904,132,6,38,744,622,5.0,149.0,877.0,0.0,0
1045021102,Alabama,Dale County,Dale County,0,4153,1909,0.0,10,0.24,1,18.2,57143.0,2376.0,916,648,2406,958,128,1,22,638,487,185.0,477.0,568.0,0.0,0
1045021200,Alabama,Dale County,Dale County,0,2391,1027,0.0,0,0.0,0,5.7,107143.0,1797.0,473,497,1746,315,37,0,21,272,179,56.0,171.0,378.0,0.0,0
1045021300,Alabama,Dale County,Dale County,0,4231,1764,0.0,0,0.0,0,9.7,71615.0,2987.0,877,873,3403,497,13,3,17,298,120,108.0,264.0,590.0,0.0,0
1045021400,Alabama,Dale County,Dale County,0,5629,2310,0.0,26,0.46,1,30.1,55685.0,2695.0,1387,799,3589,1503,29,4,44,460,284,242.0,509.0,252.0,0.0,0
1047956101,Alabama,Dallas County,Dallas County,0,3889,1631,0.0,55,1.41,1,22.4,64444.0,1190.0,825,800,1547,2200,6,0,3,133,49,136.0,276.0,251.0,0.0,0
1047956102,Alabama,Dallas County,Dallas County,0,2639,1045,0.0,0,0.0,1,26.5,66979.0,1599.0,570,498,1740,826,10,3,0,60,28,22.0,362.0,160.0,0.0,0
1047956201,Alabama,Dallas County,Dallas County,0,2103,901,0.0,0,0.0,1,30.5,45489.0,1046.0,388,420,1255,786,8,1,8,45,15,15.0,252.0,79.0,0.0,0
1047956202,Alabama,Dallas County,Dallas County,0,2251,928,0.0,0,0.0,1,39.0,70956.0,962.0,503,426,1563,609,9,1,10,59,15,118.0,169.0,76.0,0.0,0
