CensusTract20,State,County20,Urban,POP2020,OHU2020,LowIncomeTracts,PovertyRate,TractHUNV,TractSNAP,tract_geoid,DD_SRAM_LILATracts_1And10,DD_SRAM_HUNVFlag,DD_SRAM_LAPOP1_10,DD_SRAM_lapop1share,DD_SRAM_lahunv1,DD_SRAM_lasnap1,SD_SRAM_LILATracts_1And10,SD_SRAM_HUNVFlag,SD_SRAM_LAPOP1_10,SD_SRAM_lapop1share,SD_SRAM_lahunv1,SD_SRAM_lasnap1,state_fips,county_fips,tract_code
1025957601,Alabama,Clarke County,0,934,370,0,16.9,24,80,01025957601,0,0,412,100.0,24,80,0,0,114,100.0,24,80,01,01025,957601
1025957603,Alabama,Clarke County,0,2111,893,1,24.4,49,177,01025957603,0,0,3,51.63,25,91,0,0,0,28.61,14,51,01,01025,957603
1025957604,Alabama,Clarke County,0,2688,1078,1,15.9,59,167,01025957604,0,0,7,61.09,36,102,0,0,0,36.42,21,61,01,01025,957604
1025957700,Alabama,Clarke County,0,1087,501,1,14.8,22,160,01025957700,0,0,88,81.97,18,131,0,0,39,76.91,17,123,01,01025,957700
1025957800,Alabama,Clarke County,0,4865,2013,0,17.8,104,346,01025957800,0,0,468,76.57,80,265,0,0,7,64.36,67,223,01,01025,957800
1025957901,Alabama,Clarke County,0,3274,1405,1,22.1,219,300,01025957901,0,1,279,64.94,142,195,0,1,0,57.27,125,172,01,01025,957901
1025957902,Alabama,Clarke County,0,3794,1603,1,20.7,179,305,01025957902,0,1,31,39.59,71,121,0,0,0,24.2,43,74,01,01025,957902
1025958003,Alabama,Clarke County,0,2803,1138,1,27.2,295,398,01025958003,0,1,212,98.79,291,393,0,1,79,94.51,279,376,01,01025,958003
1027958900,Alabama,Clay County,0,5629,2300,0,18.3,119,324,01027958900,0,1,104,78.18,93,253,0,0,0,71.08,85,230,01,01027,958900
1027959000,Alabama,Clay County,0,3205,1366,1,21.7,155,265,01027959000,0,1,23,74.41,115,197,0,1,0,53.85,83,143,01,01027,959000
1027959100,Alabama,Clay County,0,2940,1242,1,21.0,45,180,01027959100,0,0,212,99.86,45,180,0,0,0,99.73,45,180,01,01027,959100
1027959200,Alabama,Clay County,0,2462,1018,0,7.1,20,59,01027959200,0,0,55,97.68,20,58,0,0,0,93.74,19,55,01,01027,959200
1029959500,Alabama,Cleburne County,0,2547,1008,0,14.0,44,148,01029959500,0,0,43,91.68,40,136,0,0,0,81.66,36,121,01,01029,959500
1029959600,Alabama,Cleburne County,0,4206,1694,0,15.9,183,260,01029959600,0,1,0,46.46,85,121,0,1,0,32.64,60,85,01,01029,959600
1029959700,Alabama,Cleburne County,0,3523,1427,1,9.5,4,209,01029959700,0,0,20,97.22,4,203,0,0,0,85.21,3,178,01,01029,959700
1029959800,Alabama,Cleburne County,0,4780,1925,0,14.5,106,250,01029959800,0,1,21,93.74,99,234,0,0,0,84.21,89,210,01,01029,959800
1031010100,Alabama,Coffee County,0,2143,858,1,16.7,56,114,01031010100,0,0,246,100.0,56,114,0,0,0,100.0,56,114,01,01031,010100
1031010200,Alabama,Coffee County,0,1853,783,0,13.1,28,57,01031010200,0,0,0,97.25,27,55,0,0,0,91.91,26,52,01,01031,010200
1031010300,Alabama,Coffee County,0,5151,1972,0,14.5,58,113,01031010300,0,0,2,83.21,48,94,0,0,0,71.75,42,81,01,01031,010300
1031010400,Alabama,Coffee County,0,1914,798,1,21.1,15,112,01031010400,0,0,0,95.3,14,107,0,0,0,89.18,13,100,01,01031,010400
1031010500,Alabama,Coffee County,0,4412,1720,1,24.4,52,315,01031010500,0,0,0,71.49,37,225,0,0,0,58.45,30,184,01,01031,010500
1031010600,Alabama,Coffee County,0,1522,637,1,14.0,19,43,01031010600,0,0,0,84.1,16,36,0,0,0,74.38,14,32,01,01031,010600
1031010700,Alabama,Coffee County,0,2200,914,0,12.3,33,124,01031010700,0,0,22,95.36,31,118,0,0,0,87.68,29,109,01,01031,010700
1031010800,Alabama,Coffee County,0,3196,1272,0,6.9,25,87,01031010800,0,0,0,95.43,24,83,0,0,0,88.27,22,77,01,01031,010800
1031010900,Alabama,Coffee County,0,2159,868,1,41.9,35,199,01031010900,0,0,0,31.08,11,62,0,0,0,19.69,7,39,01,01031,010900
1031011000,Alabama,Coffee County,0,3748,1462,1,25.3,78,233,01031011000,0,0,0,72.09,56,168,0,0,0,56.48,44,132,01,01031,011000
1031011100,Alabama,Coffee County,1,2077,852,0,18.9,36,135,01031011100,0,0,0,0.0,0,0,0,0,0,0.0,0,0,01,01031,011100
1031011203,Alabama,Coffee County,1,5259,2008,0,6.4,87,87,01031011203,0,0,2854,54.27,47,47,0,0,1386,26.35,23,23,01,01031,011203
1031011204,Alabama,Coffee County,1,4116,1438,0,3.5,6,11,01031011204,0,0,3340,81.15,5,9,0,0,2684,65.21,4,7,01,01031,011204
1031011205,Alabama,Coffee County,1,4206,1567,0,8.9,58,234,01031011205,0,0,397,9.44,5,22,0,0,0,0.0,0,0,01,01031,011205
1031011206,Alabama,Coffee County,1,4877,2311,1,20.5,62,156,01031011206,1,0,833,17.08,11,27,0,0,274,5.62,3,9,01,01031,011206
1031011300,Alabama,Coffee County,1,4632,1803,1,24.9,195,397,01031011300,0,0,445,9.61,19,38,0,0,118,2.55,5,10,01,01031,011300
1033020100,Alabama,Colbert County,1,3599,1608,1,27.2,83,423,01033020100,0,0,100,2.78,2,12,0,0,0,0.0,0,0,01,01033,020100
1033020200,Alabama,Colbert County,1,1883,835,0,16.9,79,139,01033020200,0,0,55,2.92,2,4,0,0,0,0.0,0,0,01,01033,020200
1033020300,Alabama,Colbert County,1,2273,1083,1,52.1,51,215,01033020300,0,0,123,5.41,3,12,0,0,0,0.0,0,0,01,01033,020300
1033020400,Alabama,Colbert County,1,1504,617,0,2.6,7,20,01033020400,0,0,1504,100.0,7,20,0,0,625,41.56,3,8,01,01033,020400
1033020500,Alabama,Colbert County,1,5150,2200,1,22.0,125,323,01033020500,1,0,1406,27.3,34,88,0,0,380,7.38,9,24,01,01033,020500
1033020600,Alabama,Colbert County,1,4769,2232,0,9.8,202,320,01033020600,0,0,179,3.75,8,12,0,0,0,0.0,0,0,01,01033,020600
1033020703,Alabama,Colbert County,1,6796,2879,0,16.4,7,421,01033020703,0,0,254,3.74,0,16,0,0,0,0.0,0,0,01,01033,020703
1033020704,Alabama,Colbert County,1,4727,2019,0,7.9,167,119,01033020704,0,0,287,6.07,10,7,0,0,0,0.0,0,0,01,01033,020704
1033020705,Alabama,Colbert County,0,1388,611,1,23.4,20,63,01033020705,0,0,8,86.02,17,54,0,0,0,55.48,11,35,01,01033,020705
1033020706,Alabama,Colbert County,0,5857,2252,0,16.4,34,307,01033020706,0,0,0,62.2,21,191,0,0,0,38.79,13,119,01,01033,020706
1033020801,Alabama,Colbert County,0,4182,1784,0,12.1,69,149,01033020801,0,0,5,94.24,65,140,0,0,0,81.47,56,121,01,01033,020801
1033020802,Alabama,Colbert County,0,3422,1453,0,10.5,49,213,01033020802,0,0,75,82.73,41,176,0,0,0,76.18,37,162,01,01033,020802
1033020901,Alabama,Colbert County,0,4287,1724,1,20.2,121,357,01033020901,0,1,30,74.48,90,266,0,0,0,59.62,72,213,01,01033,020901
1033020902,Alabama,Colbert County,0,3712,1548,0,8.4,24,85,01033020902,0,0,122,92.43,22,79,0,0,0,78.91,19,67,01,01033,020902
1033021000,Alabama,Colbert County,0,3678,1580,1,27.0,73,361,01033021000,0,0,368,83.31,61,301,0,0,12,70.28,51,254,01,01033,021000
1035960200,Alabama,Conecuh County,0,1472,664,0,18.4,15,80,01035960200,0,0,617,96.94,15,78,0,0,362,95.45,14,76,01,01035,960200
1035960300,Alabama,Conecuh County,0,1579,723,1,20.5,10,75,01035960300,0,0,32,88.09,9,66,0,0,0,80.24,8,60,01,01035,960300
1035960400,Alabama,Conecuh County,0,2936,1313,1,32.3,26,205,01035960400,0,0,55,83.69,22,172,0,0,0,74.9,19,154,01,01035,960400
1035960500,Alabama,Conecuh County,0,1591,699,1,26.4,56,126,01035960500,0,0,0,55.88,31,70,0,0,0,30.74,17,39,01,01035,960500
1035960600,Alabama,Conecuh County,0,4019,1667,1,31.8,147,396,01035960600,1,1,731,74.89,110,297,0,1,310,60.84,89,241,01,01035,960600
1037961000,Alabama,Coosa County,0,3697,1494,1,22.8,155,236,01037961000,0,1,3,75.49,117,178,0,1,0,60.78,94,143,01,01037,961000
1037961100,Alabama,Coosa County,0,3625,1560,0,8.6,45,334,01037961100,0,0,329,98.04,44,327,0,0,61,87.01,39,291,01,01037,961100
1037961200,Alabama,Coosa County,0,3065,1397,0,8.9,66,146,01037961200,0,0,325,91.97,61,134,0,0,0,87.44,58,128,01,01037,961200
1039961600,Alabama,Covington County,0,4467,1838,0,11.6,78,146,01039961600,0,0,34,94.96,74,139,0,0,0,84.69,66,124,01,01039,961600
1039961700,Alabama,Covington County,0,3749,1555,1,23.1,36,148,01039961700,0,0,108,90.69,33,134,0,0,0,82.0,30,121,01,01039,961700
1039961800,Alabama,Covington County,0,3114,1313,1,29.9,66,211,01039961800,0,0,0,58.67,39,124,0,0,0,16.8,11,35,01,01039,961800
1039961900,Alabama,Covington County,0,2192,928,0,15.1,48,175,01039961900,0,0,0,57.98,28,101,0,0,0,41.29,20,72,01,01039,961900
1039962000,Alabama,Covington County,0,3911,1630,1,26.0,209,309,01039962000,0,1,0,24.37,51,75,0,0,0,7.98,17,25,01,01039,962000
1039962100,Alabama,Covington County,0,1798,748,1,16.5,57,83,01039962100,0,0,0,19.91,11,17,0,0,0,11.51,7,10,01,01039,962100
1039962300,Alabama,Covington County,0,3315,1342,0,7.0,14,93,01039962300,0,0,7,94.75,13,88,0,0,0,75.57,11,70,01,01039,962300
1039962400,Alabama,Covington County,0,3440,1366,0,19.7,70,135,01039962400,0,0,17,75.09,53,101,0,0,0,59.88,42,81,01,01039,962400
1039962500,Alabama,Covington County,1,1550,600,1,22.7,29,48,01039962500,0,0,213,13.74,4,7,0,0,124,8.0,2,4,01,01039,962500
1039962600,Alabama,Covington County,1,1373,573,1,15.9,19,99,01039962600,1,0,504,36.71,7,36,0,0,371,27.02,5,27,01,01039,962600
1039962700,Alabama,Covington County,0,1690,720,1,41.5,91,214,01039962700,0,0,0,44.91,41,96,0,0,0,34.38,31,74,01,01039,962700
1039962800,Alabama,Covington County,0,1693,687,1,16.3,13,67,01039962800,0,0,2,95.92,12,64,0,0,0,86.36,11,58,01,01039,962800
1039962900,Alabama,Covington County,0,1830,755,0,10.2,45,93,01039962900,0,0,380,96.34,43,90,0,0,112,86.23,39,80,01,01039,962900
1039963000,Alabama,Covington County,0,3448,1460,0,18.2,140,261,01039963000,0,1,17,71.06,99,185,0,1,0,61.31,86,160,01,01039,963000
1041963400,Alabama,Crenshaw County,0,1850,768,1,19.7,53,93,01041963400,0,0,0,92.81,49,86,0,0,0,81.03,43,75,01,01041,963400
1041963500,Alabama,Crenshaw County,0,1962,824,0,15.6,33,171,01041963500,0,0,0,94.8,31,162,0,0,0,86.8,29,148,01,01041,963500
1041963600,Alabama,Crenshaw County,0,2829,1211,1,14.4,45,195,01041963600,0,0,124,86.43,39,169,0,0,3,81.37,37,159,01,01041,963600
1041963700,Alabama,Crenshaw County,0,3621,1572,1,20.1,98,278,01041963700,0,0,1,73.54,72,204,0,0,0,67.94,67,189,01,01041,963700
1041963800,Alabama,Crenshaw County,0,1561,710,0,16.7,44,175,01041963800,0,0,430,86.29,38,151,0,0,161,83.92,37,147,01,01041,963800
1041963900,Alabama,Crenshaw County,0,1371,595,1,22.1,110,175,01041963900,0,0,53,77.83,86,136,0,0,0,72.21,79,126,01,01041,963900
1043964100,Alabama,Cullman County,0,5974,2356,1,17.8,33,163,01043964100,0,0,0,92.52,31,151,0,0,0,79.59,26,130,01,01043,964100
1043964201,Alabama,Cullman County,0,3663,1446,0,10.4,58,146,01043964201,0,0,0,88.18,51,129,0,0,0,70.35,41,103,01,01043,964201
1043964202,Alabama,Cullman County,0,4140,1586,0,16.0,9,158,01043964202,0,0,0,99.78,9,158,0,0,0,98.7,9,156,01,01043,964202
1043964300,Alabama,Cullman County,0,5372,2078,0,13.4,0,178,01043964300,0,0,0,91.94,0,164,0,0,0,77.01,0,137,01,01043,964300
1043964400,Alabama,Cullman County,0,4562,1732,0,5.9,27,182,01043964400,0,0,0,94.48,26,172,0,0,0,80.91,22,147,01,01043,964400
1043964500,Alabama,Cullman County,0,4629,1829,0,16.9,13,178,01043964500,0,0,1,96.82,13,172,0,0,0,88.57,12,158,01,01043,964500
1043964600,Alabama,Cullman County,0,4046,1562,0,5.3,79,134,01043964600,0,0,0,94.17,74,126,0,0,0,85.66,68,115,01,01043,964600
1043964700,Alabama,Cullman County,0,5369,2017,0,9.7,96,164,01043964700,0,0,0,78.36,75,129,0,0,0,51.8,50,85,01,01043,964700
1043964800,Alabama,Cullman County,1,4638,2021,0,16.4,86,236,01043964800,0,0,630,13.58,12,32,0,0,149,3.21,3,8,01,01043,964800
1043964901,Alabama,Cullman County,1,3371,1317,0,13.8,88,21,01043964901,0,0,1173,34.8,31,7,0,0,221,6.56,6,1,01,01043,964901
1043964902,Alabama,Cullman County,0,4064,1567,0,3.7,20,46,01043964902,0,0,0,69.86,14,32,0,0,0,23.99,5,11,01,01043,964902
1043965001,Alabama,Cullman County,1,2652,1028,1,20.3,23,29,01043965001,1,0,1592,60.03,14,17,0,0,461,17.38,4,5,01,01043,965001
1043965002,Alabama,Cullman County,1,4751,2036,1,38.6,138,704,01043965002,1,0,555,11.68,16,82,0,0,0,0.0,0,0,01,01043,965002
1043965100,Alabama,Cullman County,0,4255,1631,0,15.5,74,189,01043965100,0,0,0,79.86,59,151,0,0,0,59.2,44,112,01,01043,965100
1043965200,Alabama,Cullman County,0,2395,898,0,16.9,20,76,01043965200,0,0,0,97.08,19,74,0,0,0,91.98,18,70,01,01043,965200
1043965300,Alabama,Cullman County,0,4944,1919,1,25.4,48,133,01043965300,0,0,0,92.09,44,122,0,0,0,80.12,38,107,01,01043,965300
1043965401,Alabama,Cullman County,0,3171,1277,1,22.0,127,203,01043965401,0,0,0,44.62,57,91,0,0,0,32.29,41,66,01,01043,965401
1043965402,Alabama,Cullman County,0,4556,1767,1,12.8,6,231,01043965402,0,0,5,67.69,4,156,0,0,0,56.1,3,130,01,01043,965402
1043965501,Alabama,Cullman County,0,1484,610,0,15.7,18,84,01043965501,0,0,0,96.9,17,81,0,0,0,91.64,16,77,01,01043,965501
1043965502,Alabama,Cullman County,0,4423,1778,0,12.9,53,114,01043965502,0,0,8,95.07,50,108,0,0,0,87.38,46,100,01,01043,965502
1043965600,Alabama,Cullman County,0,2455,1068,0,11.1,96,77,01043965600,0,0,4,95.15,91,73,0,0,0,80.45,77,62,01,01043,965600
1043965700,Alabama,Cullman County,0,2952,1200,0,15.1,11,85,01043965700,0,0,13,98.61,11,84,0,0,0,95.16,10,81,01,01043,965700
1045020000,Alabama,Dale County,0,4474,1365,0,11.3,12,36,01045020000,0,0,0,99.87,12,36,0,0,0,99.78,12,36,01,01045,020000
1045020100,Alabama,Dale County,0,3911,1592,0,15.0,92,234,01045020100,0,0,112,90.59,83,212,0,0,0,85.48,79,200,01,01045,020100
1045020200,Alabama,Dale County,0,2186,919,0,10.6,18,98,01045020200,0,0,4,96.48,17,95,0,0,0,83.67,15,82,01,01045,020200
1045020300,Alabama,Dale County,0,2375,956,0,9.6,33,149,01045020300,0,0,0,94.91,31,141,0,0,0,82.86,27,123,01,01045,020300
1045020400,Alabama,Dale County,0,2423,974,0,7.8,37,71,01045020400,0,0,0,75.2,28,53,0,0,0,59.39,22,42,01,01045,020400
1045020500,Alabama,Dale County,1,1934,878,1,26.5,67,140,01045020500,0,0,220,11.38,8,16,0,0,87,4.5,3,6,01,01045,020500
1045020700,Alabama,Dale County,1,3358,1462,1,50.0,158,695,01045020700,0,0,364,10.84,17,75,0,0,35,1.04,2,7,01,01045,020700
1045020801,Alabama,Dale County,0,3163,1286,1,30.1,15,232,01045020801,0,0,0,62.95,9,146,0,0,0,38.44,6,89,01,01045,020801
1045020802,Alabama,Dale County,1,4328,1861,1,20.6,106,412,01045020802,1,0,3058,70.66,75,291,1,0,1567,36.21,38,149,01,01045,020802
1045021101,Alabama,Dale County,0,4770,1856,0,11.7,5,149,01045021101,0,0,0,58.6,3,87,0,0,0,27.78,1,41,01,01045,021101
1045021102,Alabama,Dale County,0,4153,1909,1,18.2,185,477,01045021102,0,1,0,32.15,59,153,0,0,0,22.37,41,107,01,01045,021102
1045021200,Alabama,Dale County,0,2391,1027,0,5.7,56,171,01045021200,0,0,0,89.59,50,153,0,0,0,76.5,43,131,01,01045,021200
1045021300,Alabama,Dale County,0,4231,1764,0,9.7,108,264,01045021300,0,0,0,73.36,79,194,0,0,0,60.88,66,161,01,01045,021300
1045021400,Alabama,Dale County,0,5629,2310,1,30.1,242,509,01045021400,0,1,0,69.12,167,352,0,1,0,51.86,125,264,01,01045,021400
1047956101,Alabama,Dallas County,0,3889,1631,1,22.4,136,276,01047956101,0,1,38,89.2,121,246,0,1,0,79.61,108,220,01,01047,956101
1047956102,Alabama,Dallas County,0,2639,1045,1,26.5,22,362,01047956102,0,0,0,89.96,20,326,0,0,0,72.15,16,261,01,01047,956102
1047956201,Alabama,Dallas County,0,2103,901,1,30.5,15,252,01047956201,0,0,10,95.72,14,241,0,0,0,85.88,13,216,01,01047,956201
1047956202,Alabama,Dallas County,0,2251,928,1,39.0,118,169,01047956202,0,1,2,99.96,118,169,0,1,0,99.82,118,169,01,01047,956202
1047956300,Alabama,Dallas County,1,3616,1605,1,37.7,332,754,01047956300,0,1,423,11.7,39,88,0,0,117,3.24,11,24,01,01047,956300
1047956400,Alabama,Dallas County,1,2645,1091,1,27.5,295,390,01047956400,0,1,126,4.76,14,19,0,0,0,0.0,0,0,01,01047,956400
1047956500,Alabama,Dallas County,1,2883,1209,1,31.7,278,689,01047956500,0,1,57,1.98,6,14,0,0,23,0.8,2,6,01,01047,956500
1047956600,Alabama,Dallas County,1,2787,1174,1,50.2,142,378,01047956600,0,0,3,0.11,0,0,0,0,0,0.0,0,0,01,01047,956600
1047956701,Alabama,Dallas County,1,1899,774,0,17.2,18,86,01047956701,0,0,889,46.81,8,40,0,0,578,30.44,5,26,01,01047,956701
1047956702,Alabama,Dallas County,1,1471,608,1,30.3,18,103,01047956702,0,0,282,19.17,3,20,0,0,0,0.0,0,0,01,01047,956702
1047956800,Alabama,Dallas County,1,2709,1088,1,13.4,308,609,01047956800,1,1,647,23.88,74,146,0,1,201,7.42,23,45,01,01047,956800
1047956900,Alabama,Dallas County,0,2303,986,1,45.0,46,242,01047956900,0,0,213,89.75,41,217,0,0,36,83.98,39,203,01,01047,956900
1047957000,Alabama,Dallas County,0,1080,474,1,30.2,64,181,01047957000,1,0,680,100.0,64,181,1,0,477,100.0,64,181,01,01047,957000
1047957100,Alabama,Dallas County,0,1157,503,1,35.8,218,507,01047957100,0,1,34,95.25,208,483,0,1,0,91.01,198,461,01,01047,957100
1047957200,Alabama,Dallas County,1,1592,657,1,16.1,37,251,01047957200,0,0,375,23.56,9,59,0,0,233,14.64,5,37,01,01047,957200
1047957301,Alabama,Dallas County,1,2284,878,1,39.0,158,463,01047957301,0,0,484,21.19,34,98,0,0,128,5.6,9,26,01,01047,957301
1047957302,Alabama,Dallas County,0,1154,485,1,20.8,51,53,01047957302,0,0,40,98.27,50,52,0,0,0,90.12,46,48,01,01047,957302
1049960101,Alabama,DeKalb County,0,1847,769,1,32.2,17,175,01049960101,0,0,1,97.18,17,170,0,0,0,93.18,16,163,01,01049,960101
1049960102,Alabama,DeKalb County,0,3709,1488,1,15.6,27,189,01049960102,0,0,0,96.17,26,182,0,0,0,84.2,23,159,01,01049,960102
1049960200,Alabama,DeKalb County,0,3518,1424,1,17.9,95,313,01049960200,0,0,0,91.27,87,286,0,0,0,79.56,76,249,01,01049,960200
1049960301,Alabama,DeKalb County,0,956,378,0,5.0,23,67,01049960301,0,0,0,84.73,19,57,0,0,0,69.98,16,47,01,01049,960301
1049960302,Alabama,DeKalb County,0,1343,504,1,21.3,20,53,01049960302,0,0,0,76.47,15,41,0,0,0,56.07,11,30,01,01049,960302
1049960303,Alabama,DeKalb County,0,4567,1885,0,11.0,33,334,01049960303,0,0,0,82.77,27,276,0,0,0,71.18,23,238,01,01049,960303
1049960401,Alabama,DeKalb County,0,1289,533,0,17.8,19,77,01049960401,0,0,0,99.46,19,77,0,0,0,96.82,18,75,01,01049,960401
1049960402,Alabama,DeKalb County,0,5587,2136,0,10.1,61,146,01049960402,0,0,0,84.97,52,124,0,0,0,60.44,37,88,01,01049,960402
1049960500,Alabama,DeKalb County,0,5125,2070,1,16.3,142,401,01049960500,0,1,80,94.58,134,379,0,1,0,89.07,126,357,01,01049,960500
1049960601,Alabama,DeKalb County,0,1547,588,1,38.5,0,83,01049960601,0,0,0,95.93,0,80,0,0,0,90.11,0,75,01,01049,960601
1049960602,Alabama,DeKalb County,0,4855,1813,1,19.1,74,264,01049960602,0,0,1,90.32,67,238,0,0,0,75.14,56,198,01,01049,960602
1049960701,Alabama,DeKalb County,0,2320,776,1,33.2,28,165,01049960701,0,0,0,68.84,19,114,0,0,0,58.41,16,96,01,01049,960701
1049960702,Alabama,DeKalb County,0,1294,499,0,16.4,24,89,01049960702,0,0,0,80.29,19,71,0,0,0,62.52,15,56,01,01049,960702
1049960703,Alabama,DeKalb County,0,5153,1599,1,36.7,39,409,01049960703,0,0,0,79.16,31,324,0,0,0,60.82,24,249,01,01049,960703
1049960800,Alabama,DeKalb County,0,4595,1565,1,17.8,81,311,01049960800,0,0,51,76.06,62,237,0,0,0,62.92,51,196,01,01049,960800
1049960900,Alabama,DeKalb County,0,3995,1531,1,28.5,80,251,01049960900,0,0,0,76.35,61,192,0,0,0,68.86,55,173,01,01049,960900
1049961000,Alabama,DeKalb County,0,3950,1585,1,21.1,33,262,01049961000,0,0,0,80.68,27,211,0,0,0,61.77,20,162,01,01049,961000
1049961100,Alabama,DeKalb County,0,3336,1192,1,23.8,19,256,01049961100,0,0,0,36.15,7,93,0,0,0,29.2,6,75,01,01049,961100
1049961200,Alabama,DeKalb County,0,2425,942,0,16.1,30,97,01049961200,0,0,0,81.32,24,79,0,0,0,54.06,16,52,01,01049,961200
1049961300,Alabama,DeKalb County,0,5981,2152,1,41.7,184,440,01049961300,0,1,16,61.36,113,270,0,1,0,46.33,85,204,01,01049,961300
1049961400,Alabama,DeKalb County,0,4216,1716,1,20.2,62,245,01049961400,0,0,80,85.89,53,210,0,0,0,76.42,47,187,01,01049,961400
1051030101,Alabama,Elmore County,0,3711,1435,0,5.0,0,176,01051030101,0,0,1,80.25,0,141,0,0,0,70.12,0,123,01,01051,030101
1051030102,Alabama,Elmore County,0,2353,872,0,9.3,10,95,01051030102,0,0,0,71.78,7,68,0,0,0,66.0,7,63,01,01051,030102
1051030103,Alabama,Elmore County,0,5534,585,0,5.7,22,39,01051030103,0,0,0,98.92,22,39,0,0,0,97.11,21,38,01,01051,030103
1051030200,Alabama,Elmore County,0,4970,2058,0,16.9,32,243,01051030200,0,0,18,96.24,31,234,0,0,0,89.56,29,218,01,01051,030200
1051030300,Alabama,Elmore County,0,2766,1267,0,5.0,34,22,01051030300,0,0,56,97.9,33,22,0,0,0,92.37,31,20,01,01051,030300
1051030401,Alabama,Elmore County,0,3332,1298,1,20.2,178,270,01051030401,0,1,37,80.79,144,218,0,1,0,73.53,131,199,01,01051,030401
1051030402,Alabama,Elmore County,0,4757,1894,0,5.2,40,200,01051030402,0,0,0,59.26,24,119,0,0,0,37.46,15,75,01,01051,030402
1051030500,Alabama,Elmore County,0,5272,2122,0,9.3,72,173,01051030500,0,0,0,77.9,56,135,0,0,0,67.47,49,117,01,01051,030500
1051030600,Alabama,Elmore County,0,7432,2587,0,12.7,30,581,01051030600,0,0,0,71.46,21,415,0,0,0,54.12,16,314,01,01051,030600
1051030701,Alabama,Elmore County,0,8391,3072,0,1.7,43,57,01051030701,0,0,0,93.5,40,53,0,0,0,85.6,37,49,01,01051,030701
1051030702,Alabama,Elmore County,0,4073,1624,0,9.5,20,54,01051030702,0,0,9,74.29,15,40,0,0,0,59.51,12,32,01,01051,030702
1051030801,Alabama,Elmore County,1,2255,963,0,12.6,39,99,01051030801,0,0,630,27.94,11,28,0,0,63,2.79,1,3,01,01051,030801
1051030802,Alabama,Elmore County,0,4317,1693,0,15.2,140,59,01051030802,0,1,10,66.74,93,39,0,1,0,42.62,60,25,01,01051,030802
1051030901,Alabama,Elmore County,0,6862,2333,0,6.5,92,174,01051030901,0,0,0,50.42,46,88,0,0,0,33.47,31,58,01,01051,030901
1051030902,Alabama,Elmore County,0,4120,1495,0,18.0,124,401,01051030902,0,1,0,75.66,94,303,0,1,0,59.3,74,238,01,01051,030902
1051031001,Alabama,Elmore County,1,4017,1614,0,10.1,73,294,01051031001,0,0,1517,37.76,28,111,0,0,44,1.1,1,3,01,01051,031001
1051031002,Alabama,Elmore County,1,3610,1478,1,10.7,43,118,01051031002,1,0,1805,50.0,21,59,1,0,638,17.67,8,21,01,01051,031002
1051031100,Alabama,Elmore County,1,4267,1674,0,6.2,7,125,01051031100,0,0,2373,55.61,4,70,0,0,915,21.44,2,27,01,01051,031100
1051031200,Alabama,Elmore County,0,1781,698,1,31.4,37,59,01051031200,0,0,13,93.15,34,55,0,0,0,75.18,28,44,01,01051,031200
1051031300,Alabama,Elmore County,1,4157,1805,0,11.6,77,226,01051031300,0,0,1067,25.67,20,58,0,0,197,4.74,4,11,01,01051,031300
1053969801,Alabama,Escambia County,0,1453,626,1,27.4,0,60,01053969801,0,0,220,100.0,0,60,0,0,48,100.0,0,60,01,01053,969801
1053969802,Alabama,Escambia County,0,4099,1701,1,30.1,78,456,01053969802,0,0,18,67.72,53,309,0,0,0,50.3,39,229,01,01053,969802
1053969900,Alabama,Escambia County,0,4399,1845,0,12.6,44,213,01053969900,0,0,22,88.07,39,188,0,0,0,72.7,32,155,01,01053,969900
1053970100,Alabama,Escambia County,0,4600,1868,0,13.0,123,198,01053970100,0,0,7,48.72,60,96,0,0,0,33.85,42,67,01,01053,970100
1053970200,Alabama,Escambia County,1,1578,598,1,21.2,6,84,01053970200,0,0,338,21.42,1,18,0,0,11,0.7,0,1,01,01053,970200
1053970300,Alabama,Escambia County,0,3748,1499,1,22.7,77,241,01053970300,0,0,6,74.47,57,179,0,0,0,64.09,49,154,01,01053,970300
1053970400,Alabama,Escambia County,0,4511,1206,1,18.6,39,80,01053970400,0,0,72,98.47,38,79,0,0,0,94.37,37,75,01,01053,970400
1053970500,Alabama,Escambia County,0,4976,2091,0,12.8,187,101,01053970500,0,1,0,71.28,133,72,0,1,0,53.9,101,54,01,01053,970500
1053970600,Alabama,Escambia County,0,3707,1535,1,31.9,149,356,01053970600,0,1,0,53.14,79,189,0,0,0,36.9,55,131,01,01053,970600
1053970700,Alabama,Escambia County,1,3686,1530,1,21.5,31,153,01053970700,1,0,1363,36.98,11,57,1,0,827,22.44,7,34,01,01053,970700
1055000200,Alabama,Etowah County,1,3080,1325,1,35.0,85,396,01055000200,1,0,615,19.97,17,79,0,0,8,0.26,0,1,01,01055,000200
1055000300,Alabama,Etowah County,1,2350,1025,1,59.3,89,396,01055000300,0,0,490,20.85,19,83,0,0,185,7.87,7,31,01,01055,000300
